timestamp,x,y,theta
29.449,0.0000,0.0000,0.0000
29.469,0.0000,0.0000,0.0000
29.489,0.0000,0.0000,0.0000
29.509,0.0000,0.0000,0.0000
29.528,0.0000,0.0000,0.0000
29.549,0.0000,0.0000,0.0000
29.569,0.0000,0.0000,0.0000
29.588,0.0000,0.0000,0.0000
29.608,0.0000,0.0000,0.0000
29.628,0.0000,0.0000,0.0000
29.648,0.0000,0.0000,0.0000
29.669,0.0000,0.0000,0.0000
29.689,0.0000,0.0000,0.0000
29.708,0.0000,0.0000,0.0000
29.728,0.0000,0.0000,0.0000
29.748,0.0000,0.0000,0.0000
29.768,0.0000,0.0000,0.0000
29.788,0.0000,0.0000,0.0000
29.808,0.0000,0.0000,0.0000
29.829,0.0000,0.0000,0.0000
29.848,0.0000,0.0000,0.0000
29.868,0.0000,0.0000,0.0000
29.889,0.0000,0.0000,0.0000
29.908,0.0000,0.0000,0.0000
29.928,0.0000,0.0000,0.0000
29.949,0.0000,0.0000,0.0000
29.968,0.0000,0.0000,0.0000
29.988,0.0000,0.0000,0.0000
30.009,0.0000,0.0000,0.0000
30.029,0.0000,0.0000,0.0000
30.048,0.0000,0.0000,0.0000
30.069,0.0000,0.0000,0.0000
30.088,0.0000,0.0000,0.0000
30.108,0.0000,0.0000,0.0000
30.129,0.0000,0.0000,0.0000
30.148,0.0000,0.0000,0.0000
30.168,0.0000,0.0000,0.0000
30.188,0.0000,0.0000,0.0000
30.208,0.0000,0.0000,0.0000
30.228,0.0000,0.0000,0.0000
30.249,0.0000,0.0000,0.0000
30.268,0.0000,0.0000,0.0000
30.288,0.0000,0.0000,0.0000
30.308,0.0000,0.0000,0.0000
30.328,0.0000,0.0000,0.0000
30.349,0.0000,0.0000,0.0000
30.368,0.0000,0.0000,0.0000
30.388,0.0000,0.0000,0.0000
30.408,0.0000,0.0000,0.0000
30.428,0.0000,0.0000,0.0000
30.448,0.0000,0.0000,0.0000
30.468,0.0000,0.0000,0.0000
30.488,0.0000,0.0000,0.0000
30.509,0.0000,0.0000,0.0000
30.528,0.0000,0.0000,0.0000
30.548,0.0000,0.0000,0.0000
30.569,0.0000,0.0000,0.0000
30.588,0.0000,0.0000,0.0000
30.609,0.0000,0.0000,0.0000
30.628,0.0000,0.0000,0.0000
30.648,0.0000,0.0000,0.0000
30.668,0.0000,0.0000,0.0000
30.688,0.0000,0.0000,0.0000
30.708,0.0000,0.0000,0.0000
30.729,0.0000,0.0000,0.0000
30.748,0.0000,0.0000,0.0000
30.769,0.0000,0.0000,0.0000
30.788,0.0000,0.0000,0.0000
30.808,0.0000,0.0000,0.0000
30.828,0.0000,0.0000,0.0000
30.848,0.0000,0.0000,0.0000
30.868,0.0000,0.0000,0.0000
30.888,0.0000,0.0000,0.0000
30.908,0.0000,0.0000,0.0000
30.928,0.0000,0.0000,0.0000
30.949,0.0000,0.0000,0.0000
30.968,0.0000,0.0000,0.0000
30.988,0.0000,0.0000,0.0000
31.008,0.0000,0.0000,0.0000
31.028,0.0000,0.0000,0.0000
31.048,0.0000,0.0000,0.0000
31.069,0.0000,0.0000,0.0000
31.088,0.0000,0.0000,0.0000
31.108,0.0000,0.0000,0.0000
31.128,0.0000,0.0000,0.0000
31.148,0.0000,0.0000,0.0000
31.168,0.0000,0.0000,0.0000
31.189,0.0000,0.0000,0.0000
31.208,0.0000,0.0000,0.0000
31.228,0.0000,0.0000,0.0000
31.248,0.0000,0.0000,0.0000
31.268,0.0000,0.0000,0.0000
31.288,0.0000,0.0000,0.0000
31.308,0.0000,0.0000,0.0000
31.328,0.0000,0.0000,0.0000
31.348,0.0000,0.0000,0.0000
31.368,0.0000,0.0000,0.0000
31.388,0.0000,0.0000,0.0000
31.408,0.0000,0.0000,0.0000
31.429,0.0000,0.0000,0.0000
31.448,0.0000,0.0000,0.0000
31.468,0.0000,0.0000,0.0000
31.488,0.0000,0.0000,0.0000
31.508,0.0000,0.0000,0.0000
31.528,0.0000,0.0000,0.0000
31.549,0.0000,0.0000,0.0000
31.568,0.0000,0.0000,0.0000
31.588,0.0000,0.0000,0.0000
31.608,0.0000,0.0000,0.0000
31.628,0.0000,0.0000,0.0000
31.651,0.0000,0.0000,0.0000
31.668,0.0000,0.0000,0.0000
31.688,0.0000,0.0000,0.0000
31.709,0.0000,0.0000,0.0000
31.728,0.0000,0.0000,0.0000
31.748,0.0000,0.0000,0.0000
31.768,0.0000,0.0000,0.0000
31.789,0.0000,0.0000,0.0000
31.808,0.0000,0.0000,0.0000
31.828,0.0000,0.0000,0.0000
31.848,0.0000,0.0000,0.0000
31.868,0.0000,0.0000,0.0000
31.888,0.0000,0.0000,0.0000
31.908,0.0000,0.0000,0.0000
31.928,0.0000,0.0000,0.0000
31.948,0.0000,0.0000,0.0000
31.968,0.0000,0.0000,0.0000
31.988,0.0000,0.0000,0.0000
32.008,0.0000,0.0000,0.0000
32.028,0.0000,0.0000,0.0000
32.048,0.0000,0.0000,0.0000
32.068,0.0000,0.0000,0.0000
32.089,0.0000,0.0000,0.0000
32.108,0.0000,0.0000,0.0000
32.128,0.0000,0.0000,0.0000
32.148,0.0000,0.0000,0.0000
32.168,0.0000,0.0000,0.0000
32.188,0.0000,0.0000,0.0000
32.208,0.0000,0.0000,0.0000
32.228,0.0000,0.0000,0.0000
32.248,0.0000,0.0000,0.0000
32.268,0.0000,0.0000,0.0000
32.288,0.0000,0.0000,0.0000
32.308,0.0000,0.0000,0.0000
32.328,0.0000,0.0000,0.0000
32.348,0.0000,0.0000,0.0000
32.368,0.0000,0.0000,0.0000
32.388,0.0000,0.0000,0.0000
32.408,0.0000,0.0000,0.0000
32.428,0.0000,0.0000,0.0000
32.448,0.0000,0.0000,0.0000
32.467,0.0000,0.0000,0.0000
32.487,0.0000,0.0000,0.0000
32.507,0.0000,0.0000,0.0000
32.528,0.0000,0.0000,0.0000
32.548,0.0000,0.0000,0.0000
32.568,0.0000,0.0000,0.0000
32.587,0.0000,0.0000,0.0000
32.607,0.0000,0.0000,0.0000
32.628,0.0000,0.0000,0.0000
32.648,0.0000,0.0000,0.0000
32.668,0.0000,0.0000,0.0000
32.688,0.0000,0.0000,0.0000
32.708,0.0000,0.0000,0.0000
32.727,0.0000,0.0000,0.0000
32.747,0.0000,0.0000,0.0000
32.768,0.0000,0.0000,0.0000
32.787,0.0000,0.0000,0.0000
32.807,0.0000,0.0000,0.0000
32.827,0.0000,0.0000,0.0000
32.848,0.0000,0.0000,0.0000
32.868,0.0000,0.0000,0.0000
32.888,0.0000,0.0000,0.0000
32.907,0.0000,0.0000,0.0000
32.929,0.0000,0.0000,0.0000
32.948,0.0000,0.0000,0.0000
32.967,0.0000,0.0000,0.0000
32.987,0.0000,0.0000,0.0000
33.007,0.0000,0.0000,0.0000
33.027,0.0000,0.0000,0.0000
33.047,0.0000,0.0000,0.0000
33.067,0.0000,0.0000,0.0000
33.088,0.0000,0.0000,0.0000
33.108,0.0000,0.0000,0.0000
33.128,0.0000,0.0000,0.0000
33.147,0.0000,0.0000,0.0000
33.167,0.0000,0.0000,0.0000
33.188,0.0000,0.0000,0.0000
33.207,0.0000,0.0000,0.0000
33.228,0.0000,0.0000,0.0000
33.247,0.0000,0.0000,0.0000
33.267,0.0000,0.0000,0.0000
33.287,0.0000,0.0000,0.0000
33.308,0.0000,0.0000,0.0000
33.329,0.0000,0.0000,0.0000
33.348,0.0000,0.0000,0.0000
33.367,0.0000,0.0000,0.0000
33.388,0.0000,0.0000,0.0000
33.407,0.0000,0.0000,0.0000
33.428,0.0000,0.0000,0.0000
33.447,0.0000,0.0000,0.0000
33.468,0.0000,0.0000,0.0000
33.487,0.0000,0.0000,0.0000
33.508,0.0000,0.0000,0.0000
33.527,0.0000,0.0000,0.0000
33.547,0.0000,0.0000,0.0000
33.567,0.0000,0.0000,0.0000
33.587,0.0000,0.0000,0.0000
33.607,0.0000,0.0000,0.0000
33.628,0.0000,0.0000,0.0000
33.649,0.0000,0.0000,0.0000
33.667,0.0000,0.0000,0.0000
33.687,0.0000,0.0000,0.0000
33.707,0.0000,0.0000,0.0000
33.729,0.0000,0.0000,0.0000
33.747,0.0000,0.0000,0.0000
33.767,0.0000,0.0000,0.0000
33.787,0.0000,0.0000,0.0000
33.807,0.0000,0.0000,0.0000
33.827,0.0000,0.0000,0.0000
33.847,0.0000,0.0000,0.0000
33.867,0.0000,0.0000,0.0000
33.887,0.0000,0.0000,0.0000
33.907,0.0000,0.0000,0.0000
33.927,0.0000,0.0000,0.0000
33.947,0.0000,0.0000,0.0000
33.967,0.0000,0.0000,0.0000
33.987,0.0000,0.0000,0.0000
34.007,0.0000,0.0000,0.0000
34.027,0.0000,0.0000,0.0000
34.047,0.0000,0.0000,0.0000
34.067,0.0000,0.0000,0.0000
34.087,0.0000,0.0000,0.0000
34.107,0.0000,0.0000,0.0000
34.127,0.0000,0.0000,0.0000
34.147,0.0000,0.0000,0.0000
34.167,0.0000,0.0000,0.0000
34.187,0.0000,0.0000,0.0000
34.207,0.0000,0.0000,0.0000
34.227,0.0000,0.0000,0.0000
34.247,0.0000,0.0000,0.0000
34.268,0.0000,0.0000,0.0000
34.287,0.0000,0.0000,0.0000
34.307,0.0000,0.0000,0.0000
34.327,0.0000,0.0000,0.0000
34.347,0.0000,0.0000,0.0000
34.367,0.0000,0.0000,0.0000
34.387,0.0000,0.0000,0.0000
34.407,0.0000,0.0000,0.0000
34.427,0.0000,0.0000,0.0000
34.447,0.0000,0.0000,0.0000
34.467,0.0000,0.0000,0.0000
34.487,0.0000,0.0000,0.0000
34.508,0.0000,0.0000,0.0000
34.528,0.0000,0.0000,0.0000
34.547,0.0000,0.0000,0.0000
34.567,0.0000,0.0000,0.0000
34.587,0.0000,0.0000,0.0000
34.607,0.0000,0.0000,0.0000
34.627,0.0000,0.0000,0.0000
34.647,0.0000,0.0000,0.0000
34.667,0.0000,0.0000,0.0000
34.687,0.0000,0.0000,0.0000
34.707,0.0000,0.0000,0.0000
34.728,0.0000,0.0000,0.0000
34.747,0.0000,0.0000,0.0000
34.767,0.0000,0.0000,0.0000
34.787,0.0000,0.0000,0.0000
34.807,0.0000,0.0000,0.0000
34.828,0.0000,0.0000,0.0000
34.847,0.0000,0.0000,0.0000
34.867,0.0000,0.0000,0.0000
34.887,0.0000,0.0000,0.0000
34.909,0.0000,0.0000,0.0000
34.927,0.0000,0.0000,0.0000
34.947,0.0000,0.0000,0.0000
34.968,0.0000,0.0000,0.0000
34.987,0.0000,0.0000,0.0000
35.007,0.0000,0.0000,0.0000
35.027,0.0000,0.0000,0.0000
35.047,0.0000,0.0000,0.0000
35.067,0.0000,0.0000,0.0000
35.087,0.0000,0.0000,0.0000
35.107,0.0000,0.0000,0.0000
35.127,0.0000,0.0000,0.0000
35.147,0.0000,0.0000,0.0000
35.167,0.0000,0.0000,0.0000
35.187,0.0000,0.0000,0.0000
35.207,0.0000,0.0000,0.0000
35.227,0.0000,0.0000,0.0000
35.247,0.0000,0.0000,0.0000
35.267,0.0000,0.0000,0.0000
35.287,0.0000,0.0000,0.0000
35.308,0.0000,0.0000,0.0000
35.327,0.0000,0.0000,0.0000
35.347,0.0000,0.0000,0.0000
35.367,0.0000,0.0000,0.0000
35.387,0.0000,0.0000,0.0000
35.407,0.0000,0.0000,0.0000
35.427,0.0000,0.0000,0.0000
35.447,0.0000,0.0000,0.0000
35.467,0.0000,0.0000,0.0000
35.487,0.0000,0.0000,0.0000
35.507,0.0000,0.0000,0.0000
35.527,0.0000,0.0000,0.0000
35.547,0.0000,0.0000,0.0000
35.569,0.0000,0.0000,0.0000
35.587,0.0000,0.0000,0.0000
35.607,0.0000,0.0000,0.0000
35.627,0.0000,0.0000,0.0000
35.647,0.0000,0.0000,0.0000
35.667,0.0000,0.0000,0.0000
35.687,0.0000,0.0000,0.0000
35.707,0.0000,0.0000,0.0000
35.727,0.0000,0.0000,0.0000
35.747,0.0000,0.0000,0.0000
35.767,0.0000,0.0000,0.0000
35.787,0.0000,0.0000,0.0000
35.807,0.0000,0.0000,0.0000
35.827,0.0000,0.0000,0.0000
35.847,0.0000,0.0000,0.0000
35.867,0.0000,0.0000,0.0000
35.887,0.0000,0.0000,0.0000
35.907,0.0000,0.0000,0.0000
35.926,0.0000,0.0000,0.0000
35.947,0.0000,0.0000,0.0000
35.967,0.0000,0.0000,0.0000
35.988,0.0000,0.0000,0.0000
36.007,0.0000,0.0000,0.0000
36.027,0.0000,0.0000,0.0000
36.047,0.0000,0.0000,0.0000
36.066,0.0000,0.0000,0.0000
36.087,0.0000,0.0000,0.0000
36.106,0.0000,0.0000,0.0000
36.126,0.0000,0.0000,0.0000
36.147,0.0000,0.0000,0.0000
36.166,0.0000,0.0000,0.0000
36.187,0.0000,0.0000,0.0000
36.207,0.0000,0.0000,0.0000
36.226,0.0000,0.0000,0.0000
36.246,0.0000,0.0000,0.0000
36.267,0.0000,0.0000,0.0000
36.287,0.0000,0.0000,0.0000
36.306,0.0000,0.0000,0.0000
36.326,0.0000,0.0000,0.0000
36.347,0.0000,0.0000,0.0000
36.366,0.0000,0.0000,0.0000
36.386,0.0000,0.0000,0.0000
36.407,0.0000,0.0000,0.0000
36.427,0.0000,0.0000,0.0000
36.447,0.0000,0.0000,0.0000
36.466,0.0000,0.0000,0.0000
36.487,0.0000,0.0000,0.0000
36.506,0.0000,0.0000,0.0000
36.526,0.0000,0.0000,0.0000
36.546,0.0000,0.0000,0.0000
36.566,0.0000,0.0000,0.0000
36.587,0.0000,0.0000,0.0000
36.607,0.0000,0.0000,0.0000
36.627,0.0000,0.0000,0.0000
36.646,0.0000,0.0000,0.0000
36.666,0.0000,0.0000,0.0000
36.686,0.0000,0.0000,0.0000
36.706,0.0000,0.0000,0.0000
36.726,0.0000,0.0000,0.0000
36.747,0.0000,0.0000,0.0000
36.766,0.0000,0.0000,0.0000
36.787,0.0000,0.0000,0.0000
36.806,0.0000,0.0000,0.0000
36.827,0.0000,0.0000,0.0000
36.847,0.0000,0.0000,0.0000
36.866,0.0000,0.0000,0.0000
36.887,0.0000,0.0000,0.0000
36.906,0.0000,0.0000,0.0000
36.926,0.0000,0.0000,0.0000
36.947,0.0000,0.0000,0.0000
36.966,0.0000,0.0000,0.0000
36.986,0.0000,0.0000,0.0000
37.006,0.0000,0.0000,0.0000
37.027,0.0000,0.0000,0.0000
37.046,0.0000,0.0000,0.0000
37.066,0.0000,0.0000,0.0000
37.086,0.0000,0.0000,0.0000
37.106,0.0000,0.0000,0.0000
37.126,0.0000,0.0000,0.0000
37.146,0.0000,0.0000,0.0000
37.166,0.0000,0.0000,0.0000
37.187,0.0000,0.0000,0.0000
37.206,0.0000,0.0000,0.0000
37.226,0.0000,0.0000,0.0000
37.247,0.0000,0.0000,0.0000
37.266,0.0000,0.0000,0.0000
37.287,0.0000,0.0000,0.0000
37.306,0.0000,0.0000,0.0000
37.326,0.0000,0.0000,0.0000
37.346,0.0000,0.0000,0.0000
37.366,0.0000,0.0000,0.0000
37.386,0.0000,0.0000,0.0000
37.406,0.0000,0.0000,0.0000
37.427,0.0000,0.0000,0.0000
37.447,0.0000,0.0000,0.0000
37.466,0.0000,0.0000,0.0000
37.486,0.0000,0.0000,0.0000
37.506,0.0000,0.0000,0.0000
37.527,0.0000,0.0000,0.0000
37.546,0.0000,0.0000,0.0000
37.566,0.0000,0.0000,0.0000
37.586,0.0000,0.0000,0.0000
37.607,0.0000,0.0000,0.0000
37.626,0.0000,0.0000,0.0000
37.646,0.0000,0.0000,0.0000
37.666,0.0000,0.0000,0.0000
37.686,0.0000,0.0000,0.0000
37.706,0.0000,0.0000,0.0000
37.726,0.0000,0.0000,0.0000
37.746,0.0000,0.0000,0.0000
37.766,0.0000,0.0000,0.0000
37.786,0.0000,0.0000,0.0000
37.806,0.0000,0.0000,0.0000
37.826,0.0000,0.0000,0.0000
37.847,0.0000,0.0000,0.0000
37.867,0.0000,0.0000,0.0000
37.886,0.0000,0.0000,0.0000
37.906,0.0000,0.0000,0.0000
37.926,0.0000,0.0000,0.0000
37.946,0.0000,0.0000,0.0000
37.966,0.0000,0.0000,0.0000
37.986,0.0000,0.0000,0.0000
38.007,0.0000,0.0000,0.0000
38.026,0.0000,0.0000,0.0000
38.047,0.0000,0.0000,0.0000
38.067,0.0000,0.0000,0.0000
38.086,0.0000,0.0000,0.0000
38.106,0.0000,0.0000,0.0000
38.126,0.0000,0.0000,0.0000
38.146,0.0000,0.0000,0.0000
38.166,0.0000,0.0000,0.0000
38.186,0.0000,0.0000,0.0000
38.206,0.0000,0.0000,0.0000
38.226,0.0000,0.0000,0.0000
38.246,0.0000,0.0000,0.0000
38.266,0.0000,0.0000,0.0000
38.286,0.0000,0.0000,0.0000
38.306,0.0000,0.0000,0.0000
38.326,0.0000,0.0000,0.0000
38.346,0.0000,0.0000,0.0000
38.366,0.0000,0.0000,0.0000
38.387,0.0000,0.0000,0.0000
38.406,0.0000,0.0000,0.0000
38.426,0.0000,0.0000,0.0000
38.448,0.0000,0.0000,0.0000
38.466,0.0000,0.0000,0.0000
38.486,0.0000,0.0000,0.0000
38.506,0.0000,0.0000,0.0000
38.526,0.0000,0.0000,0.0000
38.547,0.0000,0.0000,0.0000
38.566,0.0000,0.0000,0.0000
38.586,0.0000,0.0000,0.0000
38.606,0.0000,0.0000,0.0000
38.626,0.0000,0.0000,0.0000
38.646,0.0000,0.0000,0.0000
38.666,0.0000,0.0000,0.0000
38.686,0.0000,0.0000,0.0000
38.706,0.0000,0.0000,0.0000
38.726,0.0000,0.0000,0.0000
38.746,0.0000,0.0000,0.0000
38.766,0.0000,0.0000,0.0000
38.786,0.0000,0.0000,0.0000
38.806,0.0000,0.0000,0.0000
38.827,0.0000,0.0000,0.0000
38.846,0.0000,0.0000,0.0000
38.866,0.0000,0.0000,0.0000
38.886,0.0000,0.0000,0.0000
38.906,0.0000,0.0000,0.0000
38.927,0.0000,0.0000,0.0000
38.947,0.0000,0.0000,0.0000
38.966,0.0000,0.0000,0.0000
38.986,0.0000,0.0000,0.0000
39.006,0.0000,0.0000,0.0000
39.026,0.0000,0.0000,0.0000
39.046,0.0000,0.0000,0.0000
39.066,0.0000,0.0000,0.0000
39.086,0.0000,0.0000,0.0000
39.106,0.0000,0.0000,0.0000
39.126,0.0000,0.0000,0.0000
39.146,0.0000,0.0000,0.0000
39.166,0.0000,0.0000,0.0000
39.186,0.0000,0.0000,0.0000
39.206,0.0000,0.0000,0.0000
39.226,0.0000,0.0000,0.0000
39.246,0.0000,0.0000,0.0000
39.266,0.0000,0.0000,0.0000
39.286,0.0000,0.0000,0.0000
39.306,0.0000,0.0000,0.0000
39.326,0.0000,0.0000,0.0000
39.346,0.0000,0.0000,0.0000
39.366,0.0000,0.0000,0.0000
39.386,0.0000,0.0000,0.0000
39.406,0.0000,0.0000,0.0000
39.426,0.0000,0.0000,0.0000
39.446,0.0000,0.0000,0.0000
39.466,0.0000,0.0000,0.0000
39.486,0.0000,0.0000,0.0000
39.506,0.0000,0.0000,0.0000
39.526,0.0000,0.0000,0.0000
39.548,0.0000,0.0000,0.0000
39.566,0.0000,0.0000,0.0000
39.586,0.0000,0.0000,0.0000
39.606,0.0000,0.0000,0.0000
39.626,0.0000,0.0000,0.0000
39.646,0.0000,0.0000,0.0000
39.666,0.0000,0.0000,0.0000
39.686,0.0000,0.0000,0.0000
39.706,0.0000,0.0000,0.0000
39.726,0.0000,0.0000,0.0000
39.746,0.0000,0.0000,0.0000
39.765,0.0000,0.0000,0.0000
39.785,0.0000,0.0000,0.0000
39.806,0.0000,0.0000,0.0000
39.825,0.0000,0.0000,0.0000
39.847,0.0000,0.0000,0.0000
39.865,0.0000,0.0000,0.0000
39.886,0.0000,0.0000,0.0000
39.906,0.0000,0.0000,0.0000
39.925,0.0000,0.0000,0.0000
39.947,0.0000,0.0000,0.0000
39.965,0.0000,0.0000,0.0000
39.985,0.0000,0.0000,0.0000
40.006,0.0000,0.0000,0.0000
40.026,0.0000,0.0000,0.0000
40.045,0.0000,0.0000,0.0000
40.065,0.0000,0.0000,0.0000
40.086,0.0000,0.0000,0.0000
40.105,0.0000,0.0000,0.0000
40.126,0.0000,0.0000,0.0000
40.145,0.0000,0.0000,0.0000
40.166,0.0000,0.0000,0.0000
40.186,0.0000,0.0000,0.0000
40.205,0.0000,0.0000,0.0000
40.226,0.0000,0.0000,0.0000
40.246,0.0000,0.0000,0.0000
40.265,0.0000,0.0000,0.0000
40.286,0.0000,0.0000,0.0000
40.305,0.0000,0.0000,0.0000
40.325,0.0000,0.0000,0.0000
40.346,0.0000,0.0000,0.0000
40.365,0.0000,0.0000,0.0000
40.385,0.0000,0.0000,0.0000
40.405,0.0000,0.0000,0.0000
40.426,0.0000,0.0000,0.0000
40.445,0.0000,0.0000,0.0000
40.465,0.0000,0.0000,0.0000
40.486,0.0000,0.0000,0.0000
40.506,0.0000,0.0000,0.0000
40.525,0.0000,0.0000,0.0000
40.546,0.0000,0.0000,0.0000
40.565,0.0000,0.0000,0.0000
40.585,0.0000,0.0000,0.0000
40.605,0.0000,0.0000,0.0000
40.625,0.0000,0.0000,0.0000
40.645,0.0000,0.0000,0.0000
40.665,0.0000,0.0000,0.0000
40.685,0.0000,0.0000,0.0000
40.705,0.0000,0.0000,0.0000
40.725,0.0000,0.0000,0.0000
40.746,0.0000,0.0000,0.0000
40.765,0.0000,0.0000,0.0000
40.785,0.0000,0.0000,0.0000
40.806,0.0000,0.0000,0.0000
40.827,0.0000,0.0000,0.0000
40.845,0.0000,0.0000,0.0000
40.865,0.0030,-0.0001,0.0005
40.885,0.0087,0.0005,0.0021
40.905,0.0159,0.0016,0.0044
40.925,0.0238,0.0030,0.0060
40.945,0.0324,0.0041,0.0065
40.966,0.0416,0.0050,0.0080
40.985,0.0514,0.0055,0.0098
41.005,0.0616,0.0057,0.0101
41.025,0.0723,0.0056,0.0107
41.045,0.0839,0.0054,0.0087
41.065,0.0952,0.0053,0.0091
41.085,0.1064,0.0050,0.0097
41.106,0.1175,0.0045,0.0101
41.126,0.1283,0.0035,0.0122
41.145,0.1390,0.0026,0.0134
41.165,0.1497,0.0018,0.0149
41.185,0.1606,0.0012,0.0161
41.205,0.1724,0.0005,0.0177
41.225,0.1837,0.0001,0.0203
41.245,0.1955,0.0002,0.0198
41.265,0.2073,0.0005,0.0195
41.285,0.2192,0.0005,0.0203
41.305,0.2313,0.0008,0.0216
41.325,0.2436,0.0010,0.0235
41.345,0.2560,0.0012,0.0241
41.365,0.2677,0.0015,0.0256
41.385,0.2798,0.0014,0.0279
41.405,0.2918,0.0014,0.0267
41.425,0.3039,0.0012,0.0290
41.445,0.3164,0.0018,0.0296
41.465,0.3284,0.0018,0.0307
41.485,0.3409,0.0019,0.0305
41.505,0.3531,0.0022,0.0312
41.525,0.3651,0.0024,0.0321
41.545,0.3771,0.0025,0.0348
41.565,0.3893,0.0025,0.0364
41.585,0.4015,0.0025,0.0380
41.605,0.4140,0.0027,0.0388
41.625,0.4262,0.0033,0.0407
41.645,0.4381,0.0041,0.0399
41.665,0.4506,0.0049,0.0387
41.685,0.4633,0.0053,0.0405
41.705,0.4756,0.0055,0.0415
41.725,0.4880,0.0059,0.0430
41.745,0.5000,0.0061,0.0453
41.765,0.5124,0.0066,0.0471
41.785,0.5244,0.0068,0.0490
41.805,0.5367,0.0071,0.0505
41.825,0.5489,0.0073,0.0517
41.845,0.5608,0.0076,0.0521
41.865,0.5732,0.0081,0.0525
41.885,0.5855,0.0085,0.0530
41.905,0.5973,0.0089,0.0546
41.925,0.6094,0.0096,0.0550
41.945,0.6217,0.0099,0.0570
41.965,0.6337,0.0104,0.0563
41.985,0.6460,0.0107,0.0590
42.005,0.6582,0.0113,0.0605
42.025,0.6701,0.0120,0.0621
42.045,0.6824,0.0130,0.0614
42.065,0.6948,0.0141,0.0608
42.085,0.7072,0.0147,0.0634
42.105,0.7193,0.0155,0.0639
42.125,0.7315,0.0160,0.0648
42.145,0.7434,0.0164,0.0656
42.165,0.7554,0.0170,0.0671
42.185,0.7675,0.0175,0.0683
42.205,0.7798,0.0181,0.0681
42.225,0.7918,0.0185,0.0693
42.245,0.8037,0.0189,0.0709
42.265,0.8158,0.0196,0.0727
42.285,0.8279,0.0203,0.0738
42.305,0.8402,0.0211,0.0727
42.325,0.8525,0.0222,0.0726
42.345,0.8647,0.0228,0.0743
42.365,0.8771,0.0234,0.0764
42.385,0.8895,0.0243,0.0775
42.405,0.9015,0.0255,0.0783
42.427,0.9138,0.0262,0.0806
42.445,0.9250,0.0270,0.0820
42.465,0.9352,0.0276,0.0838
42.485,0.9445,0.0281,0.0865
42.505,0.9531,0.0284,0.0885
42.525,0.9614,0.0286,0.0901
42.545,0.9692,0.0286,0.0913
42.565,0.9764,0.0285,0.0929
42.585,0.9830,0.0279,0.0946
42.605,0.9891,0.0272,0.0968
42.625,0.9946,0.0266,0.0976
42.646,0.9995,0.0261,0.0989
42.665,1.0037,0.0255,0.1008
42.685,1.0072,0.0245,0.1022
42.705,1.0104,0.0234,0.1035
42.725,1.0133,0.0222,0.1047
42.745,1.0159,0.0209,0.1062
42.765,1.0181,0.0195,0.1075
42.785,1.0199,0.0182,0.1080
42.805,1.0214,0.0171,0.1075
42.825,1.0224,0.0163,0.1069
42.845,1.0230,0.0157,0.1062
42.865,1.0235,0.0154,0.1058
42.885,1.0237,0.0152,0.1062
42.905,1.0237,0.0152,0.1065
42.925,1.0237,0.0152,0.1065
42.946,1.0237,0.0152,0.1065
42.965,1.0237,0.0152,0.1065
42.985,1.0237,0.0152,0.1065
43.006,1.0237,0.0152,0.1065
43.025,1.0237,0.0152,0.1065
43.045,1.0237,0.0152,0.1065
43.065,1.0237,0.0152,0.1065
43.085,1.0237,0.0152,0.1065
43.105,1.0237,0.0152,0.1065
43.125,1.0237,0.0152,0.1065
43.145,1.0237,0.0152,0.1065
43.165,1.0237,0.0152,0.1065
43.188,1.0237,0.0152,0.1065
43.205,1.0237,0.0152,0.1065
43.225,1.0237,0.0152,0.1065
43.245,1.0237,0.0152,0.1065
43.265,1.0237,0.0152,0.1065
43.285,1.0237,0.0152,0.1065
43.305,1.0237,0.0152,0.1065
43.325,1.0237,0.0152,0.1065
43.345,1.0237,0.0152,0.1065
43.366,1.0237,0.0152,0.1065
43.385,1.0237,0.0152,0.1065
43.405,1.0237,0.0152,0.1065
43.425,1.0237,0.0152,0.1065
43.445,1.0237,0.0152,0.1065
43.465,1.0237,0.0152,0.1065
43.485,1.0237,0.0152,0.1065
43.505,1.0237,0.0152,0.1065
43.525,1.0237,0.0152,0.1065
43.545,1.0237,0.0152,0.1065
43.564,1.0237,0.0152,0.1065
43.585,1.0237,0.0152,0.1065
43.605,1.0237,0.0152,0.1065
43.625,1.0237,0.0152,0.1065
43.645,1.0237,0.0152,0.1065
43.665,1.0237,0.0152,0.1065
43.685,1.0237,0.0152,0.1065
43.705,1.0237,0.0152,0.1065
43.724,1.0237,0.0152,0.1065
43.745,1.0237,0.0152,0.1065
43.764,1.0237,0.0152,0.1065
43.785,1.0237,0.0152,0.1065
43.806,1.0237,0.0152,0.1065
43.825,1.0237,0.0152,0.1065
43.844,1.0237,0.0152,0.1065
43.865,1.0237,0.0152,0.1065
43.884,1.0237,0.0152,0.1065
43.904,1.0237,0.0152,0.1065
43.925,1.0237,0.0152,0.1065
43.944,1.0237,0.0152,0.1065
43.965,1.0237,0.0152,0.1065
43.984,1.0237,0.0152,0.1065
44.006,1.0237,0.0152,0.1065
44.025,1.0237,0.0152,0.1065
44.045,1.0237,0.0152,0.1065
44.065,1.0237,0.0152,0.1065
44.084,1.0237,0.0152,0.1065
44.105,1.0237,0.0152,0.1065
44.124,1.0237,0.0152,0.1065
44.144,1.0237,0.0152,0.1065
